Not in Developer Mode! Set in site_config.json or make 'Custom' DocType.,Хөгжүүлэгчийн горимд байхгүй! site_config.json-д тохируулна уу эсвэл 'Custom' DocType хийнэ үү.,
Note Seen By,Үзсэн тэмдэглэл,
Note:,Жич:,
Note: By default emails for failed backups are sent.,Тэмдэглэл: Анхдагч байдлаар бүтэлгүйтсэн нөөцлөлтийн имэйлийг илгээдэг.,
Note: Changing the Page Name will break previous URL to this page.,Тайлбар: Хуудасны нэрийг өөрчилснөөр энэ хуудасны өмнөх URL-г эвдэх болно.,
"Note: For best results,,
Note: Multiple sessions will be allowed in case of mobile device,,
Nothing to show,,
Nothing to update,,
Notification,,
Notification Recipient,,
Notification Tones,,
Notifications,,
Notifications and bulk mails will be sent from this outgoing server.,,
Notify Users On Every Login,,
Notify if unreplied,,
Notify if unreplied for (in mins),,
Notify users with a popup when they log in,,
Number Format,,
Number of Backups,,
Number of DB Backups,,
Number of DB backups cannot be less than 1,,
Number of columns for a field in a Grid (Total Columns in a grid should be less than 11),,
Number of columns for a field in a List View or a Grid (Total Columns should be less than 11),,
OAuth Authorization Code,,
OAuth Bearer Token,,
OAuth Client,,
OAuth Provider Settings,,
OTP App,,
OTP Issuer Name,,
OTP Secret has been reset. Re-registration will be required on next login.,,
OTP secret can only be reset by the Administrator.,,
Office,,
Office 365,,
Old Password,,
Old Password Required.,,
Older backups will be automatically deleted,,
On {0}","Жич: Хамгийн сайн үр дүнд хүрэхийн тулд,
Тэмдэглэл: Хөдөлгөөнт төхөөрөмжтэй бол олон сессийг зөвшөөрнө,,
Үзүүлэх зүйл алга,,
Шинэчлэх зүйл алга,,
Мэдэгдэл,,
Мэдэгдэл хүлээн авагч,,
Мэдэгдлийн ая,,
Мэдэгдэл,,
Энэ гадагш гарч буй серверээс мэдэгдэл болон бөөн захидал илгээгдэх болно.,,
Нэвтрэх бүрт хэрэглэгчдэд мэдэгдэх,,
Хариу өгөхгүй бол мэдэгдэх,,
Хэрэв хариу өгөөгүй бол мэдэгдэх (минутын дотор),
Хэрэглэгчид нэвтрэх үед гарч ирэх цонхоор мэдэгдэх,,
Тооны формат,,
Нөөцлөлтийн тоо,,
DB нөөцлөлтийн тоо,,
DB нөөцлөлтийн тоо 1-ээс бага байж болохгүй,
Торон дахь талбарын баганын тоо (Сүлжээний нийт баганын тоо 11-ээс бага байх ёстой),
Жагсаалт харагдац эсвэл сүлжээн дэх талбарын баганын тоо (нийт баганын тоо 11-ээс бага байх ёстой),
OAuth зөвшөөрлийн код,,
OAuth Bearer Token,,
OAuth үйлчлүүлэгч,,
OAuth үйлчилгээ үзүүлэгчийн тохиргоо,,
OTP програм,,
OTP гаргагчийн нэр,,
OTP нууцыг шинэчилсэн. Дараагийн нэвтрэх үед дахин бүртгүүлэх шаардлагатай болно.,,
OTP нууцыг зөвхөн админ дахин тохируулах боломжтой.,,
оффис,,
Office 365,,
Хуучин нууц үг,,
Хуучин нууц үг шаардлагатай.,,
Хуучин нөөцлөлтүүдийг автоматаар устгах болно,
{0}-д",
"Once submitted,,
Once you have set this","Нэгэнт илгээсэн,,
Үүнийг тохируулсны дараа",
One Last Step,Сүүлийн нэг алхам,
One Time Password (OTP) Registration Code from {},Нэг удаагийн нууц үг (OTP) бүртгэлийн код {},
Only 200 inserts allowed in one request,Нэг хүсэлтэд зөвхөн 200 оруулга хийхийг зөвшөөрдөг,
Only Administrator can delete Email Queue,Зөвхөн админ имэйлийн дарааллыг устгах боломжтой,
Only Administrator can edit,Зөвхөн админ засварлах боломжтой,
Only Administrator can save a standard report. Please rename and save.,Стандарт тайланг зөвхөн админ хадгалах боломжтой. Нэрээ өөрчлөөд хадгална уу.,
Only Administrator is allowed to use Recorder,Дуу хураагчийг зөвхөн админ ашиглахыг зөвшөөрдөг,
Only Allow Edit For,Зөвхөн засварлахыг зөвшөөрөх,
Only Send Records Updated in Last X Hours,Зөвхөн сүүлийн X цагийн дотор шинэчлэгдсэн бичлэгүүдийг илгээх,
Only mandatory fields are necessary for new records. You can delete non-mandatory columns if you wish.,Шинэ бүртгэлд зөвхөн заавал байх ёстой талбарууд шаардлагатай. Хэрэв та хүсвэл заавал бус багануудыг устгаж болно.,
Only standard DocTypes are allowed to be customized from Customize Form.,Customize Form-аас зөвхөн стандарт DocType-г өөрчлөх боломжтой.,
Only users involved in the document are listed,Зөвхөн баримт бичигт хамрагдсан хэрэглэгчдийг жагсаасан болно,
Only {0} emailed reports are allowed per user,Нэг хэрэглэгч бүрт зөвхөн {0} имэйлээр илгээсэн тайланг зөвшөөрдөг,
Oops! Something went wrong,Өө! Ямар нэгэн зүйл буруугаар эргэсэн,
"Oops,,
Open Link,,
Open Source Applications for the Web,,
Open Translation,,
Open a dialog with mandatory fields to create a new record quickly,,
Open a module or tool,,
Open your authentication app on your mobile phone.,,
Open {0},,
Opened,,
Operator must be one of {0},,
Option 1,,
Option 2,,
Option 3,,
Optional: Always send to these ids. Each Email Address on a new row,,
Optional: The alert will be sent if this expression is true,,
Options 'Dynamic Link' type of field must point to another Link Field with options as 'DocType',,
Options Help,,
Options for select. Each option on a new line.,,
Options not set for link field {0},,
Or login with,,
Order,,
Org History,,
Org History Heading,,
Orientation,,
Original Value,,
Outgoing email account not correct,,
Outlook.com,,
Output,,
PDF,,
PDF Page Size,,
PDF Settings,,
PDF generation failed,,
PDF generation failed because of broken image links,,
PDF printing via """"Raw Print"""" is not yet supported. Please remove the printer mapping in Printer Settings and try again.""","Өө,,
Холбоосыг нээх,,
Вэбд зориулсан нээлттэй эхийн програмууд,,
Нээлттэй орчуулга,,
Шинэ бичлэгийг хурдан үүсгэхийн тулд заавал оруулах талбар бүхий харилцах цонхыг нээнэ үү.
Модуль эсвэл хэрэгслийг нээх,
Гар утсан дээрээ баталгаажуулах програмаа нээнэ үү.,,
{0}-г нээх,,
Нээгдсэн,,
Оператор нь {0},,
Сонголт 1,,
Сонголт 2,,
Сонголт 3,,
Сонголт: Үргэлж эдгээр ID руу илгээнэ үү. Имэйл хаяг бүрийг шинэ мөрөнд,,
Сонголт: Хэрэв энэ илэрхийлэл үнэн бол сэрэмжлүүлэг илгээгдэнэ,,
""Динамик холбоос"" төрлийн талбарын сонголтууд нь ""DocType"" гэсэн сонголттой өөр холбоосын талбар руу чиглүүлэх ёстой.
Сонголтуудын тусламж,,
Сонгох сонголтууд. Сонголт бүр шинэ мөрөнд.,,
{0} холбоосын талбарт тохируулгыг тохируулаагүй байна,,
Эсвэл,,-ээр нэвтэрнэ үү.
Захиалга,,
Байгууллагын түүх,,
Байгууллагын түүхийн гарчиг,,
Баримтлал,,
Анхны үнэ цэнэ,,
Гарсан имэйл хаяг буруу байна,
Outlook.com,,
Гаралт,,
PDF,,
PDF хуудасны хэмжээ,,
PDF тохиргоо,,
PDF үүсгэж чадсангүй,,
Зургийн холбоос эвдэрсэн тул PDF үүсгэж чадсангүй,
""""Түүхий хэвлэх""""-ээр PDF хэвлэхийг хараахан дэмжээгүй байна. Принтерийн тохиргооноос принтерийн зураглалыг устгаад дахин оролдоно уу.""",
Page HTML,Хуудасны HTML,
Page Length,Хуудасны урт,
Page Name,Хуудасны нэр,
Page Settings,Хуудасны тохиргоо,
Page has expired!,Хуудасны хугацаа дууссан!,
Page not found,Хуудас олдсонгүй,
Page to show on the website\\n,Вэбсайт дээр харуулах хуудас\\n,
Pages in Desk (place holders),Ширээн дэх хуудсууд (байр эзэмшигчид),
Parent,Эцэг эх,
Parent Error Snapshot,Эцэг эхийн алдааны агшин зураг,
Parent Label,Эцэг эхийн шошго,
Parent Table,Эцэг эхийн хүснэгт,
Parent is required to get child table data,Эцэг эх нь хүүхдийн хүснэгтийн өгөгдлийг авах шаардлагатай,
Parent is the name of the document to which the data will get added to.,Эцэг эх нь өгөгдөл нэмэх баримт бичгийн нэр юм.,
Partial Success,Хэсэгчилсэн амжилт,
Partially Successful,Хэсэгчилсэн амжилттай,
Participants,Оролцогчид,
Passive,Идэвхгүй,
Password Reset,Нууц үг шинэчлэх,
Password Updated,Нууц үг шинэчлэгдсэн,
Password for Base DN,Үндсэн DN-ийн нууц үг,
Password is required or select Awaiting Password,"Нууц үг оруулах шаардлагатай эсвэл ""Нууц үг хүлээж байна"" -г сонгоно уу",
